-95.32125610590822, 29.675785342208574
-95.3268310999059, 29.7538187997177
-95.37966666792651, 29.74873587065044
-95.35701352432312, 29.792313660280477
-95.36790061558666, 29.793309756881456
-95.36791297368538, 29.79699892088417
-95.36201185579102, 29.802807167638065
-95.37131829029386, 29.803167555369615
-95.30073449705715, 29.75021792616429
-95.36628149945174, 29.693335370506222
-95.31825391064105, 29.731645057735548
-95.34065171634258, 29.742726509031034
-95.33041446560664, 29.72349932719739
-95.42975868099785, 29.674650384818307
-95.43625464294972, 29.661087240165617
-95.43922208381903, 29.697692483841585
-95.33651425145709, 29.78939753318128
-95.31685000453031, 29.79524586816894
-95.304681981447, 29.792689789139093
-95.39664490305324, 29.710772225085147
-95.40413268584363, 29.70706068494447
-95.39134417145753, 29.70582936139404
-95.41577525335265, 29.70631183707761
-95.39685313846282, 29.7146214121782
-95.39950758058772, 29.71321048263043
-95.39971951509055, 29.71294753370088
-95.3992366683019, 29.711656384384682
-95.40025742489873, 29.71027603716545
-95.40347819773226, 29.71010133331423
-95.39920143836487, 29.70767640003991
-95.40950868174767, 29.700554964712605
-95.39279995742281, 29.696231046639788
-95.41078831704118, 29.69896626002678
-95.41835260871909, 29.6990071345437
-95.21325187134292, 29.614021563708164
-95.20241606321721, 29.602610032662614
-95.18053690720538, 29.599740540824524
-95.38025464492918, 29.60619267020648
-95.4221256009288, 29.588615664723875
-95.4100903097409, 29.59705645166992
-95.4046013366611, 29.642559482832908
-95.41231724978364, 29.69303891600714
-95.40115621533296, 29.678890936841043
-95.39575127699231, 29.689040501009607
-95.40070331672312, 29.69464601664843
-95.41333073322629, 29.666805130020055
-95.30109226201733, 29.702143490392057
-95.31747429237133, 29.692051528506738
-95.31319931017359, 29.688619244503535
-95.30161199999999, 29.69043953952926
-95.3006037485429, 29.69043953952926
-95.21930170619464, 29.61337896709148
-95.22820218382515, 29.409640451669922
-95.2278596034155, 29.545378128595942
-95.2278596034155, 29.545378128595942
-95.23975156122665, 29.526270717987366
-95.22704127133683, 29.51424743660897
-95.31058460035189, 29.57181224562872
-95.31610259371543, 29.57267348987245
-95.31609456818022, 29.571894387731565
-95.30979358673322, 29.573373518754558
-95.33754955536962, 29.56371452120739
-95.33771036081136, 29.563765500432698
-95.374942438802, 29.556087545011856
-95.40957512256888, 29.773746052455426
-95.417579435138, 29.783006255900496
-95.374942438802, 29.556087545011856
-95.421005329996, 29.577154461855724
-95.38712052672842, 29.57138745304542
-95.32137661480674, 29.540477173149156
-95.36084762115524, 29.748944654683235
-95.34809796987714, 29.74683741355524
-95.41541235968616, 29.773305000000008
-95.4040983847349, 29.781312113822903
-95.3997461759766, 29.76086960387259
-95.39000141073733, 29.706088262809548
-95.41403497599399, 29.704455427722166
-95.40026524689812, 29.710651210946892
-94.95567280327735, 29.744977516504203
-94.9375112922271, 29.757142581741565
-94.90322382378706, 29.806906908351376
-94.84654997155059, 29.774651524525616
-95.29546203900966, 29.74269651592727
-95.25595882520682, 29.764789973079797
-95.27160133236194, 29.743441495095258
-95.25897678712653, 29.773309158369397
-95.26280708918607, 29.769237203097425
-95.15394515589439, 29.693339497085816
-95.15312835622466, 29.688129000000004
-95.15320733620364, 29.687282120446078
-95.15345378356821, 29.686280664846976
-95.14682152031335, 29.70992760892157
-95.1474140350572, 29.70914907845294
-95.14798057550047, 29.708515165165323
-95.15649717553339, 29.711682745320402
-95.14891387754334, 29.711458685404555
-95.16356509999997, 29.694864900000027
-95.14583036081135, 29.711290509521977
-95.15389411708628, 29.70318343626319
-95.15312934410561, 29.695068000000006
-95.15798236219632, 29.66558548340983
-95.1740325929943, 29.70218405715863
-94.95948584157709, 29.72762950234126
-95.38606838369219, 29.801472830428697
-94.92183069787647, 29.743446530671115
-94.91268677615845, 29.74721748618299
-95.10127662633253, 29.731456550613913
-95.05453461226844, 29.81715946104766
-95.26774708630053, 29.5633262400888
-95.28056751096334, 29.551837165070594
-95.28939280252754, 29.577037466096648
-95.39309000138498, 29.543757539529263
-95.42247058636706, 29.555011282702917
-95.39551291326677, 29.54253150678068
-95.39818161226844, 29.54341950764606
-95.16750941443944, 29.712772213277084
-95.16750941443944, 29.712772213277084
-95.16747102159965, 29.712771535257836
-95.18401003938503, 29.710347378325153
-95.18290302489983, 29.73571547510017
-95.21353975965141, 29.6980085017317
